time and date,air temperature,surface humidity,radiance intensity,surface incomming short wave flux,total column ozone,total precipitateable water vapours,wind speed
3/15/2020 23:00,5.5635314,0.00473336,261.248016,0,307.573517,10.5461206,1.44247413
3/16/2020 0:00,5.50213003,0.004676146,259.159363,0,308.122711,10.218544,1.55482244
3/16/2020 1:00,5.39870596,0.00461484,255.377411,10.1171875,308.315613,10.0902328,1.61003876
3/16/2020 2:00,5.26616812,0.004558628,251.183594,165.1875,308.171417,10.0594883,1.69411826
3/16/2020 3:00,5.51000357,0.004610387,248.862381,398,308.009155,10.0509186,3.28142357
3/16/2020 4:00,8.02599525,0.004604549,252.900131,614.75,307.255768,10.1305323,4.74523735
3/16/2020 5:00,9.20968056,0.004352047,258.152924,786.25,306.34726,10.1694508,5.65996361
3/16/2020 6:00,9.87337685,0.004293532,262.463806,903.5,305.454437,10.2127008,6.50210428
3/16/2020 7:00,10.4971867,0.004316832,266.320038,939.25,304.408813,10.3352556,7.27075052
3/16/2020 8:00,10.9225407,0.004404647,274.303284,900.5,303.422974,10.5065985,7.89050817
3/16/2020 9:00,11.08288,0.004542215,279.108368,794.25,303.028198,10.666482,8.3847599
3/16/2020 10:00,11.0643559,0.004681714,279.932434,622.5,302.742584,10.7895603,8.58722115
3/16/2020 11:00,10.9989872,0.004818276,281.822876,404.625,302.579071,10.8878222,8.58712959
3/16/2020 12:00,10.764246,0.004957484,281.675903,169.6875,302.851227,10.8761749,8.26712704
3/16/2020 13:00,10.2109928,0.005313888,276.722931,10.7382812,303.889008,10.6980486,6.86147404
3/16/2020 14:00,9.37630653,0.005486291,269.163025,0,304.912659,10.4246407,5.88629913
3/16/2020 15:00,8.66869545,0.005556918,261.020416,0,305.342499,10.2937508,4.86383057
3/16/2020 16:00,8.19014931,0.00554497,255.209015,0,305.745789,10.3975754,4.26449728
3/16/2020 17:00,7.76888418,0.005478538,255.527649,0,305.903381,10.514987,4.50582886
3/16/2020 18:00,7.55074453,0.005372143,256.557373,0,305.657745,10.6029472,4.7199192
3/16/2020 19:00,7.39885855,0.005256318,255.061127,0,305.321228,10.7968235,4.73476076
3/16/2020 20:00,7.26143789,0.005141901,255.046524,0,305.189606,11.1239767,4.77090836
3/16/2020 21:00,7.10305166,0.005048338,255.25148,0,304.908173,11.4763107,4.76370335
3/16/2020 22:00,6.79778433,0.004989436,257.144379,0,304.368225,11.7459602,4.72455025
3/16/2020 23:00,6.37633657,0.00497507,258.487122,0,303.42749,12.1213398,4.78167868
3/17/2020 0:00,5.61135244,0.005034637,260.675201,0,302.005676,12.7887402,4.850914
3/17/2020 1:00,4.45211172,0.005189982,267.054474,9.8203125,300.501038,13.3924236,4.79870749
3/17/2020 2:00,3.29689932,0.005276409,270.999664,149.9375,300.395813,13.1974125,4.81849003
3/17/2020 3:00,3.1744628,0.005593236,282.91684,378.625092,302.633789,12.2380962,3.58005953
3/17/2020 4:00,4.91298819,0.006120235,278.505463,607.25,304.913818,10.9136419,3.88811493
3/17/2020 5:00,8.76885414,0.00611616,277.809692,789,305.63501,9.7949543,5.02563572
3/17/2020 6:00,9.6302433,0.005882794,273.08313,901.25,305.183289,9.92064953,6.11677885
3/17/2020 7:00,9.77837563,0.005643058,274.655914,936.25,304.490845,10.5328884,6.74165726
3/17/2020 8:00,9.72591591,0.005505626,271.772003,895.5,304.735657,11.1124163,7.12918043
3/17/2020 9:00,9.59548378,0.005427699,276.739716,784.75,305.742249,11.3523712,7.61256361
3/17/2020 10:00,9.52239418,0.005415447,278.576843,615.75,306.821564,11.3293743,7.80614042
3/17/2020 11:00,9.36464882,0.005440858,280.471527,402.5,307.656281,11.2850723,7.7216258
3/17/2020 12:00,9.19271278,0.005514319,276.401642,171.500259,308.115662,11.2721643,7.18067646
3/17/2020 13:00,8.69079018,0.005770097,269.645111,11.6289062,308.691589,11.1059914,5.62737656
3/17/2020 14:00,8.00191689,0.00588672,262.796051,0,308.991699,10.6635141,4.18104935
3/17/2020 15:00,7.43709707,0.005953878,256.947754,0,308.794373,10.1640682,3.31753325
3/17/2020 16:00,6.97887564,0.005969011,252.579483,0,308.545837,9.71043777,3.05997467
3/17/2020 17:00,6.58391714,0.005976031,249.430191,0,308.264313,9.22873783,3.08317685
3/17/2020 18:00,6.25975943,0.005975023,247.113556,0,308.255859,8.71948814,3.2683363
3/17/2020 19:00,6.03356314,0.005958037,245.401993,0,308.512207,8.24481201,3.3460629
3/17/2020 20:00,5.89611197,0.005919022,245.22052,0,308.829773,7.79541492,3.38198328
3/17/2020 21:00,5.84151602,0.005851462,243.93309,0,308.748413,7.33412552,3.32026839
3/17/2020 22:00,5.92772818,0.005762218,241.28096,0,308.433533,6.88427448,3.22858548
3/17/2020 23:00,5.96654654,0.005655862,239.604568,0,308.371368,6.45955801,3.12833929
3/18/2020 0:00,5.98186636,0.00553623,238.624252,0,308.474426,6.1108551,2.98017383
3/18/2020 1:00,5.98461294,0.005405234,239.158875,13.3945312,308.155701,5.8718009,2.85954428
3/18/2020 2:00,6.01921988,0.005271066,242.282883,184.4375,307.605591,5.76202774,2.80935931
3/18/2020 3:00,6.44558096,0.005262114,244.329041,426.125,307.580078,5.76135683,3.58739042
3/18/2020 4:00,8.33367348,0.005427971,248.675491,645.75,307.593933,5.97337055,5.83167982
3/18/2020 5:00,10.0395756,0.004607543,249.538986,815.25,307.462585,6.32207441,6.46558332
3/18/2020 6:00,10.8385258,0.004417607,249.83046,926.75,307.042297,6.7637167,6.79742765
3/18/2020 7:00,11.4637394,0.004374838,252.826523,961.25,306.631897,7.35895061,7.22412062
3/18/2020 8:00,11.9141483,0.004394027,256.6716,921.25,306.344879,8.04913807,7.7648859
3/18/2020 9:00,12.0440617,0.004469719,260.725189,810.5,306.687378,8.69865417,8.06737804
3/18/2020 10:00,11.980341,0.004526563,264.727386,639.75,307.552612,9.08227062,8.19229889
3/18/2020 11:00,11.7721195,0.004596653,268.315247,422.875,308.260864,9.24254036,8.15061283
3/18/2020 12:00,11.543787,0.004678553,271.357422,185.9375,308.957825,9.20689201,7.94546986
3/18/2020 13:00,11.0504704,0.005071041,268.254028,13.6914062,309.590851,9.02144432,6.8368578
3/18/2020 14:00,10.3171024,0.005231877,261.833344,0,310.03067,8.82489395,6.05675077
3/18/2020 15:00,9.75728798,0.005272178,257.023315,0,310.544525,8.79371643,5.71773577
3/18/2020 16:00,9.24419594,0.005241532,253.814835,0,310.630707,8.92205429,5.77687359
3/18/2020 17:00,8.81603432,0.005190633,252.503784,0,309.650146,9.0436306,6.76346684
3/18/2020 18:00,8.55239296,0.005126297,252.944244,0,308.608765,9.11914062,6.87199783
3/18/2020 19:00,8.18657875,0.005063135,249.281372,0,308.800537,8.81073761,6.69402313
3/18/2020 20:00,7.76601553,0.004990742,247.806305,0,308.855865,8.54543781,6.4952755
3/18/2020 21:00,7.38524771,0.004914722,246.813431,0,308.872955,8.34988785,6.07847691
3/18/2020 22:00,7.05544424,0.00483846,245.317551,0,309.857117,8.03133488,5.33013582
3/18/2020 23:00,6.79314566,0.004760958,244.599121,0,311.794067,7.79541731,4.70278072
3/19/2020 0:00,6.58464956,0.004696745,243.514084,0,313.617432,7.71923637,4.33363342
3/19/2020 1:00,6.47484732,0.004647872,242.422531,13.9960938,314.243652,7.66935825,4.03931427
3/19/2020 2:00,6.46264029,0.004613007,241.380035,184.875,313.823242,7.59603739,3.45689225
3/19/2020 3:00,6.91091299,0.004748975,241.508987,422.25,313.62915,7.70066547,4.53534508
3/19/2020 4:00,9.45165443,0.005077156,245.801575,639.75,313.420044,8.03695393,6.46809578
3/19/2020 5:00,10.8970585,0.004641594,252.127869,809.75,313.168762,8.58872795,7.3500824
3/19/2020 6:00,11.6733646,0.004580556,256.966309,919.75,312.820312,9.20125961,7.59937525
3/19/2020 7:00,12.1726933,0.004620917,265.900848,956.75,312.306274,9.79598236,7.62980413
3/19/2020 8:00,12.2843876,0.004715624,277.133514,918.75,311.223083,10.520236,7.56442976
3/19/2020 9:00,12.0405827,0.004825245,290.858154,801,310.860229,11.2604847,7.47029591
3/19/2020 10:00,11.7469425,0.004917068,297.733917,627.25,312.887726,11.6121845,7.21583033
3/19/2020 11:00,11.745203,0.00504315,298.989807,410.25,315.569763,11.618516,6.72958708
3/19/2020 12:00,11.8312016,0.00541321,292.888306,177.25,315.893311,11.433157,6.1565752
3/19/2020 13:00,11.5805912,0.005829182,285.321075,13.3828125,315.374298,11.3284378,4.87977695
3/19/2020 14:00,11.1113834,0.00592759,280.581696,0,314.851562,11.2557287,3.92334032
3/19/2020 15:00,10.6847782,0.005918016,276.586792,0,312.782043,11.245945,3.08247471
3/19/2020 16:00,10.29809,0.005857666,268.107269,0,309.482391,11.1818504,2.84928918
3/19/2020 17:00,9.9573307,0.005778308,268.707733,0,305.557251,10.9432964,2.78074288
3/19/2020 18:00,9.72582436,0.00569963,272.514069,0,302.968445,10.6462307,3.38122511
3/19/2020 19:00,9.54555702,0.005626556,276.790314,0,302.329224,10.5494976,4.23208332
3/19/2020 20:00,9.36464882,0.005569399,278.830536,0,301.531128,10.8612185,4.76812935
3/19/2020 21:00,9.15456581,0.005541679,281.652313,0,299.36145,11.4148159,5.14879465
3/19/2020 22:00,9.08495522,0.005542139,289.953766,0,297.230286,12.1054211,5.83910608
3/19/2020 23:00,8.85207558,0.005601772,297.182587,0,296.097168,12.8770638,6.84220982
3/20/2020 0:00,8.23803139,0.005773887,298.049011,0,295.4552,13.4449196,7.31649208
3/20/2020 1:00,7.30486441,0.00604072,300.060699,12.8242188,294.574615,13.5085583,6.38903618
3/20/2020 2:00,6.42043447,0.006368008,299.015045,165.1875,293.419128,13.2325478,4.52208757
3/20/2020 3:00,6.02669668,0.006658329,297.487335,389.625,292.901001,12.9892673,3.66458011
3/20/2020 4:00,5.94371939,0.006816305,296.480743,600.500061,292.908661,13.1009693,4.67154217
3/20/2020 5:00,7.04848623,0.006634332,291.809723,769.5,293.837097,13.3522835,8.0989275
3/20/2020 6:00,8.65535927,0.006403011,291.945435,882.500061,295.797485,13.3976479,10.898777
3/20/2020 7:00,10.3139591,0.006294554,291.561981,925.75,297.935608,12.765152,12.8800068
3/20/2020 8:00,11.9121647,0.006239957,291.852051,898.75,299.521332,11.6020918,14.1671391
3/20/2020 9:00,12.5582829,0.006230743,294.342865,796.75,300.565857,10.9751177,14.4706268
3/20/2020 10:00,12.323267,0.006305237,298.091003,628.5,300.963135,11.1873264,13.7716465
3/20/2020 11:00,11.8305912,0.006483999,302.595764,413.625,300.197906,11.5573492,12.4665861
3/20/2020 12:00,11.1752872,0.006811986,299.825684,180.625,300.117554,11.6204662,10.4689369
3/20/2020 13:00,10.2282963,0.007086284,294.370178,14.5351562,300.946808,11.3488922,7.92936134
3/20/2020 14:00,9.13598061,0.007159087,288.869354,0,301.658203,10.9733553,6.74765301
3/20/2020 15:00,8.21517372,0.007206874,282.624084,0,301.748138,10.6100693,5.62383318
3/20/2020 16:00,7.64190054,0.007231274,278.121735,0,301.213989,10.1797142,4.72865677
3/20/2020 17:00,7.25414419,0.007238579,278.024536,0,299.732422,9.8631258,4.52303314
3/20/2020 18:00,6.92095327,0.007215144,274.587769,0,298.549805,9.48657036,4.9381218
3/20/2020 19:00,6.63048697,0.007139482,269.589355,0,297.902771,8.9196043,5.61566305
3/20/2020 20:00,6.39211416,0.007017323,263.706726,0,297.298248,8.44510746,6.22960281
3/20/2020 21:00,6.20913076,0.006865807,260.642548,0,297.465179,8.12057972,6.80511618
3/20/2020 22:00,6.16338491,0.006718022,258.003784,0,298.964294,8.04820156,7.22382736
3/20/2020 23:00,6.16655874,0.006580205,254.795197,0,300.891602,8.18698788,7.42475986
3/21/2020 0:00,6.04921865,0.006414339,252.965988,0,302.37973,8.32036972,7.474617
3/21/2020 1:00,5.92507315,0.006250988,249.585831,15.5234375,303.569092,8.16509819,7.38670492
3/21/2020 2:00,5.85350943,0.006104499,247.071121,188,304.887878,7.61544085,7.08911848
3/21/2020 3:00,6.34673452,0.00617621,245.252502,428.5,306.296722,6.94109678,9.72631931
3/21/2020 4:00,8.77483559,0.005778652,249.086624,650.25,306.57254,6.46378422,10.1220512
3/21/2020 5:00,9.44014931,0.005153247,249.898315,823.750061,305.833527,6.26669216,10.059494
3/21/2020 6:00,10.0527897,0.004812812,250.06131,934.250183,305.291779,6.24505281,9.87603569
3/21/2020 7:00,10.6970158,0.004603901,250.985245,972.25,305.213104,6.21413708,9.66547775
3/21/2020 8:00,11.1795902,0.004484445,252.080475,935,304.651703,6.27808046,9.53496456
3/21/2020 9:00,11.4591007,0.004415636,253.511337,824,302.678955,6.42956352,9.49186611
3/21/2020 10:00,11.661768,0.004337665,257.657776,652.25,301.465973,6.67614508,9.36923981
3/21/2020 11:00,11.6686649,0.004245725,259.46463,433.125,301.759399,6.76633835,8.68673134
3/21/2020 12:00,11.4261112,0.004228507,251.570267,194.875,302.707916,6.73106384,7.54815197
3/21/2020 13:00,10.7535954,0.004563203,249.528,17.0078125,304.239044,6.6991806,5.79195642
3/21/2020 14:00,9.93236732,0.004706325,247.199234,0,305.567993,6.72303391,4.54328871
3/21/2020 15:00,9.27288246,0.004766029,245.376633,0,305.169006,6.84745884,3.22255301
3/21/2020 16:00,8.79921913,0.004755261,244.588089,0,303.778229,7.16163445,2.82795215
3/21/2020 17:00,8.45299721,0.004713672,245.36525,0,303.049683,7.46360588,2.77186036
3/21/2020 18:00,8.16250038,0.004650523,243.757706,0,302.552002,7.63580084,2.47047091
3/21/2020 19:00,7.91521597,0.004575572,242.870956,0,302.229034,7.85129976,2.23088408
3/21/2020 20:00,7.72188711,0.00448671,243.190292,0,301.958618,8.16943932,2.1160295
3/21/2020 21:00,7.58400869,0.004370949,244.119553,0,301.594482,8.52045345,1.93142748
3/21/2020 22:00,7.56588125,0.004248936,245.381302,0,301.629852,8.72468376,1.85770631
3/21/2020 23:00,7.64891958,0.004124837,245.553055,0,301.800323,8.77478218,2.445894
3/22/2020 0:00,7.74389029,0.004010701,246.683762,0,301.680908,8.89642143,3.03833342
3/22/2020 1:00,7.82351065,0.003943718,249.787689,16.703125,301.008545,9.30936813,3.73266578
3/22/2020 2:00,7.90813589,0.003992953,259.490814,187.625,300.215454,10.0116367,4.29512835
3/22/2020 3:00,8.34896278,0.004247978,272.510864,418.875,299.732239,11.061655,4.64037561
3/22/2020 4:00,9.58913612,0.005522501,291.982361,628.75,298.324646,12.717926,5.50712252
3/22/2020 5:00,10.8504581,0.006060451,304.595673,793.5,297.502563,14.3283539,5.61771107
3/22/2020 6:00,10.9063053,0.006627484,305.387848,898,296.451599,15.4875956,5.54064369
3/22/2020 7:00,11.2210026,0.006959852,300.471466,931,295.81665,15.9108849,5.49118328
3/22/2020 8:00,11.8777714,0.007162754,301.330231,896,293.926178,15.6151829,6.892838
3/22/2020 9:00,12.0821171,0.007326658,313.563324,785.75,293.792725,16.2006569,7.5544529
3/22/2020 10:00,11.7280827,0.007607968,322.092438,612,295.497864,16.4094467,7.23603344
3/22/2020 11:00,11.5487614,0.007872861,323.479614,399,297.055847,16.099575,6.05340338
3/22/2020 12:00,11.3563175,0.008133193,321.23407,173.0625,298.489807,15.7379465,4.03082561
3/22/2020 13:00,10.927515,0.008453621,320.19223,15.0039062,299.202332,15.6886454,3.50610805
3/22/2020 14:00,10.2962284,0.00866587,321.153992,0,299.619141,16.392498,3.7845242
3/22/2020 15:00,9.57793617,0.008805127,321.98587,0,300.40274,17.0750504,3.75443649
3/22/2020 16:00,9.06441689,0.008886206,322.908661,0,301.646545,17.503828,4.03438854
3/22/2020 17:00,8.69146156,0.008905843,323.946777,0,302.878204,17.9371834,4.12785769
3/22/2020 18:00,8.31340981,0.008838489,324.257568,0,303.750793,18.2704182,4.0084343
3/22/2020 19:00,7.93880606,0.00873066,322.493988,0,304.10141,18.4253769,3.68435049
3/22/2020 20:00,7.44945669,0.008604942,318.885925,0,304.519714,18.4812012,3.32460999
3/22/2020 21:00,6.97908926,0.008424654,315.465057,0,305.61084,18.4473686,3.10512972
3/22/2020 22:00,6.34920645,0.008250069,314.316254,0,307.115784,18.2326393,2.69696712
3/22/2020 23:00,5.81157827,0.008081744,312.745361,0,308.590576,17.9321327,2.48011494
3/23/2020 0:00,5.37331533,0.007922368,309.181061,0,309.763947,17.53578,2.51030421
3/23/2020 1:00,5.09212637,0.007762546,301.313629,17.6328125,310.674164,16.9055767,2.75787807
3/23/2020 2:00,5.04049063,0.007657679,295.890167,192.0625,310.8255,15.9479904,3.42006493
3/23/2020 3:00,5.81429434,0.00766922,289.483612,426.5,309.904999,14.9372091,4.45871973
3/23/2020 4:00,7.79976797,0.007682814,288.758728,645.75,308.867462,13.801939,4.6691618
3/23/2020 5:00,9.63756752,0.00761288,291.925659,819.5,307.530029,13.2480745,4.53516722
3/23/2020 6:00,11.1163273,0.00732598,296.574554,928.25,304.23938,13.6535034,6.85590649
3/23/2020 7:00,11.833704,0.007292182,304.925812,960.25,300.318848,15.469923,7.92602491
3/23/2020 8:00,11.2157536,0.007579132,311.983368,917.75,297.939056,16.5301743,8.02621555
3/23/2020 9:00,10.4814396,0.008029663,318.627686,806.25,295.886993,16.9199314,7.58443975
3/23/2020 10:00,10.052454,0.008413841,322.00528,632.75,293.566864,17.6798515,7.87522459
3/23/2020 11:00,9.12847328,0.008715012,319.591797,411.75,293.917053,18.5695992,9.52250862
3/23/2020 12:00,7.37053823,0.008944007,316.296265,183,297.666077,17.7589779,8.73023224
3/23/2020 13:00,7.35674429,0.009148467,309.878113,17.632864,299.757935,16.2512951,7.85582781
3/23/2020 14:00,7.86116934,0.00925174,302.691864,0,300.237183,15.3771152,8.78676319
3/23/2020 15:00,7.98955679,0.009279083,300.739227,0,301.047577,15.5021896,9.2304287
3/23/2020 16:00,7.84862661,0.00923177,300.117432,0,302.768494,15.4077568,9.65553379
3/23/2020 17:00,7.63109732,0.009125395,303.177429,0,304.301178,14.4745655,10.6376696
3/23/2020 18:00,7.57726431,0.008977226,304.055176,0,305.62558,13.2572088,10.7174997
3/23/2020 19:00,7.51366568,0.008877069,304.223846,0,307.304291,12.7088604,10.9483194
3/23/2020 20:00,7.54387808,0.008760711,300.743011,0,309.521973,12.0310602,11.3225098
3/23/2020 21:00,7.23092031,0.008537704,289.992676,0,312.436646,11.2123604,11.438859
3/23/2020 22:00,6.58382559,0.008224796,279.483765,0,315.66275,9.97187614,10.9812365
3/23/2020 23:00,5.75844717,0.007852148,270.739746,0,319.158508,8.10692406,10.0037317
3/24/2020 0:00,4.89290762,0.007504248,267.691437,0,322.437958,5.94547272,7.9029665
3/24/2020 1:00,4.13469839,0.007134192,264.718842,21.3203125,324.715271,4.28573227,7.03777456
3/24/2020 2:00,3.30178213,0.006774056,260.222137,212.625,325.947052,3.5485971,5.82600784
3/24/2020 3:00,3.24743032,0.006465868,226.434723,460.375092,325.597595,3.38528156,6.15690565
3/24/2020 4:00,5.26067495,0.00430535,221.363434,680.750061,323.817383,3.39446926,7.33600521
3/24/2020 5:00,6.62612295,0.003492017,223.816696,853.25,321.611542,3.41248417,7.99753189
3/24/2020 6:00,7.72765493,0.003247886,226.920456,959,319.460724,3.60817003,8.5588007
3/24/2020 7:00,8.67428017,0.003243816,230.185745,994.25,317.77713,3.92181921,9.11744213
3/24/2020 8:00,9.3434391,0.003374997,234.022919,954,316.543488,4.31766844,9.58798218
3/24/2020 9:00,9.796381,0.003565596,238.078857,839.75,316.670746,4.82478762,9.96275616
3/24/2020 10:00,10.2319889,0.003786548,242.246979,663,317.990143,5.54095793,10.1083574
3/24/2020 11:00,10.4516544,0.004026466,245.907562,439.625,319.325897,6.35714245,10.0776119
3/24/2020 12:00,10.2748356,0.004284061,248.432053,199.1875,320.792664,6.96176481,9.6459465
3/24/2020 13:00,9.42598915,0.004803665,248.944839,19.5937519,322.530945,7.30724525,7.808846
3/24/2020 14:00,8.08980751,0.005092721,247.486023,0,324.32608,7.59511423,6.39610386
3/24/2020 15:00,6.96270132,0.005203287,247.425018,0,325.877533,7.95704222,4.74036932
3/24/2020 16:00,6.18032217,0.005256853,254.600754,0,327.720428,8.1711216,4.06588602
3/24/2020 17:00,5.60030508,0.005349206,263.231201,0,328.53894,8.28337669,4.01798344
3/24/2020 18:00,5.1683898,0.005516795,274.417023,0,327.433685,8.19870663,4.0254755
3/24/2020 19:00,4.87511587,0.005728267,280.241516,0,326.009338,7.93322945,3.80982161
3/24/2020 20:00,4.70778799,0.005949707,283.577271,0,324.986816,7.58766317,3.59535146
3/24/2020 21:00,4.59627676,0.006107287,286.31131,0,323.822144,7.34994173,3.39849186
3/24/2020 22:00,4.56380606,0.006222207,286.60553,0,322.851135,7.35558128,2.8790164
3/24/2020 23:00,4.53231192,0.006303881,286.751556,0,322.544495,7.49386406,2.46205115
3/25/2020 0:00,4.53844595,0.006332529,285.966949,0,322.78421,7.73474979,2.93146539
3/25/2020 1:00,4.64052725,0.006313791,282.382904,19.875,323.4216,8.009758,3.63460255
3/25/2020 2:00,4.76229239,0.006291308,277.801697,199.126755,324.982086,8.21452522,4.07423353
3/25/2020 3:00,5.15538931,0.00637015,268.974762,439.75235,326.654907,8.23367882,4.56910324
3/25/2020 4:00,7.13717031,0.006599059,262.271606,659.250061,327.468323,8.12153816,5.5446825
3/25/2020 5:00,7.79058218,0.006465008,258.657349,830.5,327.598694,8.18867493,6.14999771
3/25/2020 6:00,8.40917397,0.006135107,259.349365,928.750122,327.333344,8.39119625,6.85099602
3/25/2020 7:00,8.96450233,0.005908545,261.944702,966,327.03241,8.46646595,7.60640812
3/25/2020 8:00,9.20986366,0.005789317,265.932617,927.250305,326.653503,8.46149921,7.97431278
3/25/2020 9:00,9.37990761,0.005718532,266.215027,815.250183,326.1492,8.39962196,8.08673286
3/25/2020 10:00,9.8635807,0.005586936,267.986145,647.25,325.947327,8.10176086,8.0904007
3/25/2020 11:00,10.1964664,0.005315878,268.163788,430.625,326.490204,7.59548473,7.83575726
3/25/2020 12:00,10.2228031,0.005156331,266.292908,194.6875,327.618256,7.24457836,7.28903913
3/25/2020 13:00,9.77446938,0.005408165,265.871948,19.7656498,329.200439,7.19842386,6.17099857
3/25/2020 14:00,8.86052895,0.005597553,259.235168,0,330.297668,7.27754211,5.95173454
3/25/2020 15:00,7.7548461,0.005727202,257.707916,0,330.036682,7.40218544,5.70469475
3/25/2020 16:00,6.72118521,0.005768355,254.600296,0,329.151855,7.51529551,5.34624243
3/25/2020 17:00,5.93691397,0.005712924,251.717499,0,328.384521,7.5739212,4.75562382
3/25/2020 18:00,5.42257071,0.005594749,253.76532,0,327.776001,7.75904655,4.0927906
3/25/2020 19:00,5.10558462,0.005421756,256.493988,0,326.911713,8.03950691,3.53058434
3/25/2020 20:00,4.96358633,0.005197879,263.191864,0,326.029968,8.27167892,2.84638429
3/25/2020 21:00,4.91842031,0.004933327,255.439819,0,324.634949,8.40953827,2.57172871
3/25/2020 22:00,4.91253042,0.004651035,243.500092,0,323.551575,8.27907085,2.38280177
3/25/2020 23:00,4.85332632,0.004392814,242.520142,0,323.850098,7.98784161,2.3017323
3/26/2020 0:00,4.74242544,0.004189392,247.982483,0,324.090424,7.73456097,2.17078018
3/26/2020 1:00,4.63381338,0.004043474,254.472885,22.8671875,324.432556,7.69116449,1.97543883
3/26/2020 2:00,4.59679556,0.003962595,262.26004,211.125,325.716217,7.74484444,1.76375854
3/26/2020 3:00,5.04320669,0.00409183,267.142883,452,326.579254,7.97500896,3.42016578
3/26/2020 4:00,7.74520254,0.004488723,276.7323,669,325.74762,8.37837982,5.02849913
3/26/2020 5:00,8.59826088,0.004687989,283.804718,839.25,324.100586,8.84002972,5.84869719
3/26/2020 6:00,9.13466835,0.005289168,286.946655,944.75,321.851624,9.29950142,6.23904943
3/26/2020 7:00,9.41909218,0.005903389,290.230743,980.25,318.16983,9.81792545,6.26709414
3/26/2020 8:00,9.5894413,0.006346747,295.137573,940.250061,313.411102,10.4910469,6.10829067
3/26/2020 9:00,9.29827309,0.006724997,300.903412,825.5,309.876587,11.4531717,6.19711256
3/26/2020 10:00,8.50103188,0.00714859,308.121887,647,310.383636,12.3553829,5.45053864
3/26/2020 11:00,7.81487417,0.007453682,310.66217,427.500092,311.610657,12.7940655,4.52482033
3/26/2020 12:00,7.26970816,0.007780967,310.799072,193.000092,313.516541,13.0245953,3.67856455
3/26/2020 13:00,6.78612661,0.008012678,311.7388,20.2968769,316.185822,13.0441818,2.82477355
3/26/2020 14:00,6.50960684,0.008008765,309.683594,0,319.017761,12.9849501,2.40396714
3/26/2020 15:00,6.31704092,0.00791092,309.103516,0,320.61618,12.8686943,2.24261236
3/26/2020 16:00,6.03930044,0.007770885,308.575745,0,321.513428,12.7381334,2.02916646
3/26/2020 17:00,5.72411489,0.007681723,309.842377,0,321.906006,12.6605015,1.86560404
3/26/2020 18:00,5.40200186,0.007593204,309.432831,0,321.402252,12.5217323,2.00424361
3/26/2020 19:00,4.96898794,0.007431163,305.741974,0,320.373779,12.3156366,2.31476307
3/26/2020 20:00,4.31533194,0.007146046,303.370636,0,319.360229,11.9913712,2.66230512
3/26/2020 21:00,3.7465148,0.006781877,296.676208,0,319.027527,11.5734959,2.86236215
3/26/2020 22:00,3.40685415,0.006398533,290.788452,0,320.424042,11.034071,3.23303723
3/26/2020 23:00,3.5703063,0.006013962,287.134033,0,322.895752,10.3890705,3.82990766
3/27/2020 0:00,3.54549551,0.005794234,282.238708,0,324.898834,9.76738358,4.34663582
3/27/2020 1:00,3.42257071,0.005702178,282.161224,22.515625,326.242249,9.37901688,4.94789791
3/27/2020 2:00,3.27944326,0.005718659,281.181,206.25,327.763336,8.90629196,5.14314842
3/27/2020 3:00,3.33837271,0.005806196,279.155212,448.875,329.269165,8.40904713,5.73001003
3/27/2020 4:00,4.59920645,0.00596283,278.29538,671.75,330.261322,8.091115,7.67605734
3/27/2020 5:00,5.85512686,0.005719664,279.038727,846.75,331.114838,7.89738655,8.26561546
3/27/2020 6:00,6.34728384,0.005361125,277.83313,954,331.914886,8.01440239,8.88362598
3/27/2020 7:00,6.81997061,0.005112603,275.013031,987,332.55069,8.53981495,9.30161476
3/27/2020 8:00,6.98305655,0.004997593,272.70105,945,332.680115,9.22160435,9.70157433
3/27/2020 9:00,6.88256216,0.005029323,270.88504,836.5,332.595581,9.73330593,10.0059576
3/27/2020 10:00,6.74450064,0.005123596,271.901703,666.75,333.003693,9.8510952,10.1084385
3/27/2020 11:00,6.63091421,0.005234744,271.687866,450.125,334.230377,9.69930649,9.92370224
3/27/2020 12:00,6.45870352,0.005416204,268.696655,212.5625,336.334961,9.29130459,9.58729649
3/27/2020 13:00,6.05471182,0.005695135,264.630737,24.5078125,339.466705,8.62417603,8.42111492
3/27/2020 14:00,5.28353262,0.005823304,254.57518,0,342.094666,7.97444391,7.90461445
3/27/2020 15:00,4.81881094,0.005819257,243.223846,0,341.809906,7.37445831,7.61420441
3/27/2020 16:00,4.34160757,0.00577283,236.8255,0,339.528992,6.89449787,7.11845875
3/27/2020 17:00,3.9687438,0.005701287,233.498718,0,336.789612,6.62180901,7.28142691
3/27/2020 18:00,3.58983755,0.00560335,230.85199,0,334.574707,6.52576256,7.29616356
3/27/2020 19:00,3.17870474,0.005473184,228.709564,0,331.737854,6.49992943,7.17464113
3/27/2020 20:00,2.74154043,0.005318211,226.977478,0,328.669373,6.61314583,6.99116993
3/27/2020 21:00,2.30098867,0.005151455,224.743759,0,326.300781,6.83486128,6.79230261
3/27/2020 22:00,2.03261709,0.004984414,223.580917,0,324.833832,7.00760746,6.40904045
3/27/2020 23:00,1.86394656,0.004824563,222.799118,0,324.588989,7.13286161,6.11264658
3/28/2020 0:00,1.76122439,0.004686122,223.231277,0,325.213806,7.17492533,6.12861395
